locationID,hour,dayofweek,is_weekend,lag_1,lag_2,city,demand
9,1,3,0,1.0,3.0,0,2
9,2,3,0,2.0,1.0,0,2
9,3,3,0,2.0,2.0,0,1
9,4,3,0,1.0,2.0,0,1
9,5,3,0,1.0,1.0,0,3
9,7,3,0,3.0,1.0,0,2
9,7,4,0,2.0,3.0,0,2
9,13,4,0,2.0,2.0,0,1
9,14,3,0,1.0,2.0,0,2
9,14,4,0,2.0,1.0,0,1
9,16,3,0,1.0,2.0,0,2
9,16,4,0,2.0,1.0,0,1
9,18,3,0,1.0,2.0,0,2
9,19,4,0,2.0,1.0,0,1
9,20,4,0,1.0,2.0,0,1
9,21,3,0,1.0,1.0,0,1
9,21,4,0,1.0,1.0,0,1
9,22,4,0,1.0,1.0,0,2
10,6,3,0,2.0,2.0,0,1
10,7,3,0,1.0,2.0,0,1
10,8,4,0,1.0,1.0,0,2
10,9,4,0,2.0,1.0,0,2
10,10,4,0,2.0,2.0,0,1
10,11,3,0,1.0,2.0,0,1
10,12,3,0,1.0,1.0,0,1
10,12,4,0,1.0,1.0,0,1
10,13,3,0,1.0,1.0,0,2
10,13,4,0,2.0,1.0,0,1
10,14,3,0,1.0,2.0,0,1
10,15,3,0,1.0,1.0,0,2
10,15,4,0,2.0,1.0,0,3
10,16,3,0,3.0,2.0,0,5
10,16,4,0,5.0,3.0,0,3
10,17,3,0,3.0,5.0,0,1
10,17,4,0,1.0,3.0,0,3
10,18,3,0,3.0,1.0,0,1
10,18,4,0,1.0,3.0,0,2
10,19,3,0,2.0,1.0,0,1
10,19,4,0,1.0,2.0,0,1
10,21,3,0,1.0,1.0,0,3
10,21,4,0,3.0,1.0,0,1
10,22,3,0,1.0,3.0,0,1
10,22,4,0,1.0,1.0,0,1
10,23,3,0,1.0,1.0,0,1
10,23,4,0,1.0,1.0,0,1
11,1,3,0,1.0,6.0,0,2
11,1,4,0,2.0,1.0,0,1
11,3,3,0,1.0,2.0,0,2
11,5,3,0,2.0,1.0,0,3
11,7,3,0,3.0,2.0,0,1
11,8,3,0,1.0,3.0,0,1
11,8,4,0,1.0,1.0,0,1
11,9,4,0,1.0,1.0,0,1
11,11,4,0,1.0,1.0,0,1
11,12,3,0,1.0,1.0,0,1
11,13,4,0,1.0,1.0,0,1
11,15,3,0,1.0,1.0,0,2
11,15,4,0,2.0,1.0,0,1
11,17,4,0,1.0,2.0,0,1
11,19,3,0,1.0,1.0,0,1
11,19,4,0,1.0,1.0,0,1
11,20,4,0,1.0,1.0,0,1
11,21,3,0,1.0,1.0,0,4
11,21,4,0,4.0,1.0,0,1
11,23,3,0,1.0,4.0,0,1
12,12,4,0,1.0,1.0,0,1
12,13,4,0,1.0,1.0,0,1
12,15,3,0,1.0,1.0,0,4
12,15,4,0,4.0,1.0,0,4
12,16,4,0,4.0,4.0,0,6
12,17,4,0,6.0,4.0,0,3
12,18,4,0,3.0,6.0,0,1
12,21,4,0,1.0,3.0,0,1
13,0,5,1,7.0,51.0,0,7
13,1,3,0,7.0,7.0,0,14
13,1,4,0,14.0,7.0,0,1
13,2,3,0,1.0,14.0,0,23
13,2,4,0,23.0,1.0,0,1
13,3,3,0,1.0,23.0,0,23
13,3,4,0,23.0,1.0,0,1
13,4,3,0,1.0,23.0,0,6
13,5,3,0,6.0,1.0,0,10
13,5,4,0,10.0,6.0,0,7
13,6,3,0,7.0,10.0,0,4
13,6,4,0,4.0,7.0,0,3
13,7,3,0,3.0,4.0,0,2
13,7,4,0,2.0,3.0,0,4
13,8,3,0,4.0,2.0,0,2
13,8,4,0,2.0,4.0,0,8
13,9,3,0,8.0,2.0,0,4
13,9,4,0,4.0,8.0,0,10
13,10,3,0,10.0,4.0,0,3
13,10,4,0,3.0,10.0,0,17
13,11,3,0,17.0,3.0,0,8
13,11,4,0,8.0,17.0,0,24
13,12,3,0,24.0,8.0,0,11
13,12,4,0,11.0,24.0,0,24
13,13,3,0,24.0,11.0,0,15
13,13,4,0,15.0,24.0,0,24
13,14,3,0,24.0,15.0,0,17
13,14,4,0,17.0,24.0,0,19
13,15,3,0,19.0,17.0,0,10
13,15,4,0,10.0,19.0,0,26
13,16,3,0,26.0,10.0,0,31
13,16,4,0,31.0,26.0,0,33
13,17,3,0,33.0,31.0,0,31
13,17,4,0,31.0,33.0,0,34
13,18,3,0,34.0,31.0,0,28
13,18,4,0,28.0,34.0,0,50
13,19,3,0,50.0,28.0,0,14
13,19,4,0,14.0,50.0,0,45
13,20,3,0,45.0,14.0,0,14
13,20,4,0,14.0,45.0,0,44
13,21,3,0,44.0,14.0,0,16
13,21,4,0,16.0,44.0,0,24
13,22,3,0,24.0,16.0,0,11
13,22,4,0,11.0,24.0,0,19
13,23,3,0,19.0,11.0,0,5
13,23,4,0,5.0,19.0,0,5
14,0,5,1,8.0,21.0,0,11
14,1,3,0,11.0,8.0,0,13
14,1,4,0,13.0,11.0,0,3
14,2,3,0,3.0,13.0,0,32
14,2,4,0,32.0,3.0,0,1
14,3,3,0,1.0,32.0,0,30
14,4,3,0,30.0,1.0,0,15
14,4,4,0,15.0,30.0,0,2
14,5,3,0,2.0,15.0,0,3
14,5,4,0,3.0,2.0,0,5
14,6,3,0,5.0,3.0,0,2
14,6,4,0,2.0,5.0,0,2
14,7,3,0,2.0,2.0,0,1
14,7,4,0,1.0,2.0,0,1
14,8,3,0,1.0,1.0,0,2
14,8,4,0,2.0,1.0,0,7
14,9,3,0,7.0,2.0,0,4
14,9,4,0,4.0,7.0,0,4
14,10,3,0,4.0,4.0,0,4
14,10,4,0,4.0,4.0,0,7
14,11,3,0,7.0,4.0,0,3
14,11,4,0,3.0,7.0,0,6
14,12,3,0,6.0,3.0,0,4
14,12,4,0,4.0,6.0,0,5
14,13,3,0,5.0,4.0,0,4
14,13,4,0,4.0,5.0,0,5
14,14,3,0,5.0,4.0,0,7
14,14,4,0,7.0,5.0,0,7
14,15,3,0,7.0,7.0,0,1
14,15,4,0,1.0,7.0,0,2
14,16,3,0,2.0,1.0,0,8
14,16,4,0,8.0,2.0,0,4
14,17,3,0,4.0,8.0,0,3
14,17,4,0,3.0,4.0,0,3
14,18,3,0,3.0,3.0,0,5
14,18,4,0,5.0,3.0,0,7
14,19,3,0,7.0,5.0,0,6
14,19,4,0,6.0,7.0,0,3
14,20,3,0,3.0,6.0,0,5
14,20,4,0,5.0,3.0,0,7
14,21,3,0,7.0,5.0,0,10
14,21,4,0,10.0,7.0,0,3
14,22,3,0,3.0,10.0,0,5
14,22,4,0,5.0,3.0,0,14
14,23,3,0,14.0,5.0,0,6
14,23,4,0,6.0,14.0,0,7
15,3,3,0,5.0,3.0,0,1
15,6,3,0,1.0,5.0,0,1
15,7,3,0,1.0,1.0,0,1
15,9,4,0,1.0,1.0,0,2
15,10,4,0,2.0,1.0,0,1
15,11,3,0,1.0,2.0,0,1
15,12,3,0,1.0,1.0,0,1
15,14,3,0,1.0,1.0,0,1
15,16,4,0,1.0,1.0,0,1
15,17,4,0,1.0,1.0,0,1
15,18,3,0,1.0,1.0,0,1
15,18,4,0,1.0,1.0,0,1
15,19,4,0,1.0,1.0,0,1
15,20,4,0,1.0,1.0,0,2
15,21,3,0,2.0,1.0,0,1
15,21,4,0,1.0,2.0,0,1
15,22,4,0,1.0,1.0,0,1
15,23,4,0,1.0,1.0,0,1
16,0,5,1,1.0,4.0,0,2
16,1,3,0,2.0,1.0,0,3
16,1,4,0,3.0,2.0,0,1
16,2,3,0,1.0,3.0,0,10
16,3,3,0,10.0,1.0,0,4
16,3,4,0,4.0,10.0,0,1
16,4,3,0,1.0,4.0,0,4
16,5,3,0,4.0,1.0,0,3
16,5,4,0,3.0,4.0,0,1
16,7,4,0,1.0,3.0,0,1
16,8,4,0,1.0,1.0,0,1
16,11,4,0,1.0,1.0,0,2
16,12,3,0,2.0,1.0,0,1
16,13,3,0,1.0,2.0,0,2
16,14,3,0,2.0,1.0,0,1
16,14,4,0,1.0,2.0,0,1
16,15,4,0,1.0,1.0,0,2
16,16,3,0,2.0,1.0,0,1
16,17,3,0,1.0,2.0,0,2
16,17,4,0,2.0,1.0,0,1
16,18,3,0,1.0,2.0,0,4
16,19,3,0,4.0,1.0,0,2
16,19,4,0,2.0,4.0,0,2
16,20,3,0,2.0,2.0,0,1
16,20,4,0,1.0,2.0,0,3
16,21,3,0,3.0,1.0,0,2
16,21,4,0,2.0,3.0,0,2
16,22,3,0,2.0,2.0,0,1
16,23,3,0,1.0,2.0,0,1
16,23,4,0,1.0,1.0,0,6
17,0,5,1,13.0,44.0,0,17
17,1,3,0,17.0,13.0,0,45
17,1,4,0,45.0,17.0,0,6
17,2,3,0,6.0,45.0,0,68
17,2,4,0,68.0,6.0,0,5
17,3,3,0,5.0,68.0,0,83
17,3,4,0,83.0,5.0,0,3
17,4,3,0,3.0,83.0,0,43
17,4,4,0,43.0,3.0,0,5
17,5,3,0,5.0,43.0,0,24
17,5,4,0,24.0,5.0,0,5
17,6,3,0,5.0,24.0,0,14
17,6,4,0,14.0,5.0,0,9
17,7,3,0,9.0,14.0,0,4
17,7,4,0,4.0,9.0,0,7
17,8,3,0,7.0,4.0,0,6
17,8,4,0,6.0,7.0,0,14
17,9,3,0,14.0,6.0,0,5
17,9,4,0,5.0,14.0,0,15
17,10,3,0,15.0,5.0,0,4
17,10,4,0,4.0,15.0,0,13
17,11,3,0,13.0,4.0,0,7
17,11,4,0,7.0,13.0,0,15
17,12,3,0,15.0,7.0,0,5
17,12,4,0,5.0,15.0,0,11
17,13,3,0,11.0,5.0,0,7
17,13,4,0,7.0,11.0,0,11
17,14,3,0,11.0,7.0,0,15
17,14,4,0,15.0,11.0,0,10
17,15,3,0,10.0,15.0,0,15
17,15,4,0,15.0,10.0,0,10
17,16,3,0,10.0,15.0,0,15
17,16,4,0,15.0,10.0,0,10
17,17,3,0,10.0,15.0,0,17
17,17,4,0,17.0,10.0,0,11
17,18,3,0,11.0,17.0,0,16
17,18,4,0,16.0,11.0,0,19
17,19,3,0,19.0,16.0,0,19
17,19,4,0,19.0,19.0,0,12
17,20,3,0,12.0,19.0,0,16
17,20,4,0,16.0,12.0,0,24
17,21,3,0,24.0,16.0,0,22
17,21,4,0,22.0,24.0,0,25
17,22,3,0,25.0,22.0,0,20
17,22,4,0,20.0,25.0,0,30
17,23,3,0,30.0,20.0,0,20
17,23,4,0,20.0,30.0,0,27
18,1,3,0,1.0,11.0,0,5
18,2,3,0,5.0,1.0,0,7
18,3,3,0,7.0,5.0,0,6
18,3,4,0,6.0,7.0,0,1
18,4,3,0,1.0,6.0,0,5
18,5,3,0,5.0,1.0,0,1
18,11,3,0,1.0,5.0,0,1
18,13,4,0,1.0,1.0,0,1
18,15,3,0,1.0,1.0,0,1
18,16,4,0,1.0,1.0,0,1
18,17,3,0,1.0,1.0,0,1
18,17,4,0,1.0,1.0,0,2
18,18,3,0,2.0,1.0,0,1
18,18,4,0,1.0,2.0,0,1
18,19,3,0,1.0,1.0,0,2
18,19,4,0,2.0,1.0,0,1
18,20,3,0,1.0,2.0,0,1
18,20,4,0,1.0,1.0,0,2
18,22,4,0,2.0,1.0,0,3
18,23,3,0,3.0,2.0,0,1
19,2,3,0,2.0,1.0,0,1
19,3,3,0,1.0,2.0,0,3
19,5,3,0,3.0,1.0,0,2
19,6,3,0,2.0,3.0,0,1
19,8,4,0,1.0,2.0,0,1
19,11,3,0,1.0,1.0,0,2
19,15,4,0,2.0,1.0,0,2
19,17,3,0,2.0,2.0,0,2
19,18,3,0,2.0,2.0,0,1
19,21,4,0,1.0,2.0,0,1
19,22,3,0,1.0,1.0,0,1
19,22,4,0,1.0,1.0,0,1
20,1,3,0,2.0,5.0,0,2
20,2,3,0,2.0,2.0,0,3
20,3,4,0,3.0,2.0,0,1
20,4,3,0,1.0,3.0,0,2
20,5,3,0,2.0,1.0,0,1
20,6,3,0,1.0,2.0,0,1
20,8,3,0,1.0,1.0,0,1
20,9,3,0,1.0,1.0,0,2
20,10,3,0,2.0,1.0,0,1
20,10,4,0,1.0,2.0,0,2
20,11,3,0,2.0,1.0,0,1
20,11,4,0,1.0,2.0,0,1
20,12,3,0,1.0,1.0,0,2
20,12,4,0,2.0,1.0,0,1
20,13,3,0,1.0,2.0,0,2
20,14,3,0,2.0,1.0,0,1
20,14,4,0,1.0,2.0,0,2
20,15,3,0,2.0,1.0,0,1
20,15,4,0,1.0,2.0,0,2
20,16,3,0,2.0,1.0,0,2
20,17,4,0,2.0,2.0,0,3
20,18,4,0,3.0,2.0,0,3
20,19,4,0,3.0,3.0,0,2
20,20,4,0,2.0,3.0,0,1
20,21,3,0,1.0,2.0,0,2
20,21,4,0,2.0,1.0,0,4
20,22,3,0,4.0,2.0,0,2
20,22,4,0,2.0,4.0,0,7
20,23,3,0,7.0,2.0,0,1
20,23,4,0,1.0,7.0,0,2
21,0,5,1,1.0,8.0,0,1
21,1,3,0,1.0,1.0,0,3
21,2,3,0,3.0,1.0,0,7
21,3,3,0,7.0,3.0,0,5
21,4,3,0,5.0,7.0,0,7
21,5,3,0,7.0,5.0,0,1
21,6,3,0,1.0,7.0,0,3
21,7,3,0,3.0,1.0,0,1
21,7,4,0,1.0,3.0,0,2
21,8,4,0,2.0,1.0,0,4
21,10,3,0,4.0,2.0,0,2
21,10,4,0,2.0,4.0,0,2
21,11,4,0,2.0,2.0,0,1
21,13,4,0,1.0,2.0,0,2
21,14,3,0,2.0,1.0,0,2
21,14,4,0,2.0,2.0,0,1
21,16,3,0,1.0,2.0,0,2
21,16,4,0,2.0,1.0,0,1
21,17,3,0,1.0,2.0,0,3
21,17,4,0,3.0,1.0,0,1
21,18,4,0,1.0,3.0,0,2
21,19,3,0,2.0,1.0,0,2
21,19,4,0,2.0,2.0,0,1
21,20,3,0,1.0,2.0,0,5
21,20,4,0,5.0,1.0,0,1
21,21,3,0,1.0,5.0,0,1
21,22,3,0,1.0,1.0,0,2
21,23,4,0,2.0,1.0,0,1
22,2,3,0,6.0,4.0,0,5
22,3,3,0,5.0,6.0,0,9
22,3,4,0,9.0,5.0,0,1
22,4,3,0,1.0,9.0,0,7
22,5,3,0,7.0,1.0,0,3
22,6,3,0,3.0,7.0,0,3
22,7,3,0,3.0,3.0,0,1
22,8,4,0,1.0,3.0,0,1
22,9,3,0,1.0,1.0,0,2
22,10,4,0,2.0,1.0,0,1
22,11,3,0,1.0,2.0,0,3
22,11,4,0,3.0,1.0,0,1
22,12,3,0,1.0,3.0,0,2
22,12,4,0,2.0,1.0,0,2
22,13,3,0,2.0,2.0,0,1
22,13,4,0,1.0,2.0,0,5
22,14,3,0,5.0,1.0,0,2
22,14,4,0,2.0,5.0,0,1
22,15,3,0,1.0,2.0,0,2
22,15,4,0,2.0,1.0,0,2
22,16,4,0,2.0,2.0,0,5
22,17,3,0,5.0,2.0,0,3
22,17,4,0,3.0,5.0,0,3
22,18,3,0,3.0,3.0,0,1
22,18,4,0,1.0,3.0,0,4
22,19,3,0,4.0,1.0,0,2
22,19,4,0,2.0,4.0,0,1
22,20,3,0,1.0,2.0,0,1
22,20,4,0,1.0,1.0,0,3
22,21,3,0,3.0,1.0,0,1
22,21,4,0,1.0,3.0,0,3
22,22,3,0,3.0,1.0,0,1
22,23,4,0,1.0,3.0,0,2
23,5,3,0,2.0,2.0,0,1
23,9,3,0,1.0,2.0,0,1
23,14,3,0,1.0,1.0,0,1
23,21,3,0,1.0,1.0,0,1
23,21,4,0,1.0,1.0,0,1
24,0,5,1,4.0,16.0,0,1
24,1,3,0,1.0,4.0,0,3
24,2,3,0,3.0,1.0,0,3
24,2,4,0,3.0,3.0,0,1
24,3,3,0,1.0,3.0,0,5
24,3,4,0,5.0,1.0,0,1
24,4,3,0,1.0,5.0,0,3
24,4,4,0,3.0,1.0,0,2
24,5,3,0,2.0,3.0,0,3
24,5,4,0,3.0,2.0,0,2
24,6,3,0,2.0,3.0,0,3
24,6,4,0,3.0,2.0,0,1
24,7,4,0,1.0,3.0,0,3
24,8,3,0,3.0,1.0,0,1
24,8,4,0,1.0,3.0,0,1
24,9,3,0,1.0,1.0,0,1
24,9,4,0,1.0,1.0,0,1
24,10,4,0,1.0,1.0,0,5
24,11,3,0,5.0,1.0,0,3
24,11,4,0,3.0,5.0,0,2
24,12,3,0,2.0,3.0,0,5
24,12,4,0,5.0,2.0,0,9
24,13,3,0,9.0,5.0,0,5
24,13,4,0,5.0,9.0,0,5
24,14,3,0,5.0,5.0,0,5
24,14,4,0,5.0,5.0,0,4
24,15,3,0,4.0,5.0,0,3
24,15,4,0,3.0,4.0,0,2
24,16,3,0,2.0,3.0,0,5
24,16,4,0,5.0,2.0,0,4
24,17,3,0,4.0,5.0,0,2
24,17,4,0,2.0,4.0,0,3
24,18,3,0,3.0,2.0,0,6
24,18,4,0,6.0,3.0,0,6
24,19,3,0,6.0,6.0,0,6
24,19,4,0,6.0,6.0,0,3
24,20,3,0,3.0,6.0,0,1
24,20,4,0,1.0,3.0,0,3
24,21,3,0,3.0,1.0,0,5
24,21,4,0,5.0,3.0,0,3
24,22,3,0,3.0,5.0,0,2
24,22,4,0,2.0,3.0,0,4
24,23,3,0,4.0,2.0,0,3
24,23,4,0,3.0,4.0,0,6
25,0,5,1,14.0,33.0,0,7
25,1,3,0,7.0,14.0,0,41
25,1,4,0,41.0,7.0,0,6
25,2,3,0,6.0,41.0,0,31
25,2,4,0,31.0,6.0,0,4
25,3,3,0,4.0,31.0,0,30
25,3,4,0,30.0,4.0,0,4
25,4,3,0,4.0,30.0,0,21
25,4,4,0,21.0,4.0,0,1
25,5,3,0,1.0,21.0,0,11
25,6,3,0,11.0,1.0,0,4
25,6,4,0,4.0,11.0,0,3
25,7,3,0,3.0,4.0,0,6
25,7,4,0,6.0,3.0,0,5
25,8,3,0,5.0,6.0,0,4
25,8,4,0,4.0,5.0,0,3
25,9,3,0,3.0,4.0,0,2
25,9,4,0,2.0,3.0,0,8
25,10,3,0,8.0,2.0,0,8
25,10,4,0,8.0,8.0,0,10
25,11,3,0,10.0,8.0,0,11
25,11,4,0,11.0,10.0,0,9
25,12,3,0,9.0,11.0,0,3
25,12,4,0,3.0,9.0,0,11
25,13,3,0,11.0,3.0,0,9
25,13,4,0,9.0,11.0,0,9
25,14,3,0,9.0,9.0,0,7
25,14,4,0,7.0,9.0,0,6
25,15,3,0,6.0,7.0,0,8
25,15,4,0,8.0,6.0,0,5
25,16,3,0,5.0,8.0,0,12
25,16,4,0,12.0,5.0,0,4
25,17,3,0,4.0,12.0,0,12
25,17,4,0,12.0,4.0,0,13
25,18,3,0,13.0,12.0,0,9
25,18,4,0,9.0,13.0,0,19
25,19,3,0,19.0,9.0,0,16
25,19,4,0,16.0,19.0,0,20
25,20,3,0,20.0,16.0,0,10
25,20,4,0,10.0,20.0,0,15
25,21,3,0,15.0,10.0,0,12
25,21,4,0,12.0,15.0,0,16
25,22,3,0,16.0,12.0,0,18
25,22,4,0,18.0,16.0,0,18
25,23,3,0,18.0,18.0,0,9
25,23,4,0,9.0,18.0,0,17
26,1,3,0,1.0,3.0,0,2
26,2,3,0,2.0,1.0,0,5
26,4,3,0,5.0,2.0,0,4
26,5,3,0,4.0,5.0,0,3
26,6,3,0,3.0,4.0,0,1
26,6,4,0,1.0,3.0,0,1
26,7,3,0,1.0,1.0,0,1
26,7,4,0,1.0,1.0,0,1
26,8,3,0,1.0,1.0,0,1
26,8,4,0,1.0,1.0,0,1
26,9,4,0,1.0,1.0,0,6
26,10,3,0,6.0,1.0,0,1
26,10,4,0,1.0,6.0,0,4
26,11,3,0,4.0,1.0,0,1
26,11,4,0,1.0,4.0,0,3
26,12,3,0,3.0,1.0,0,3
26,12,4,0,3.0,3.0,0,1
26,14,3,0,1.0,3.0,0,3
26,15,3,0,3.0,1.0,0,2
26,15,4,0,2.0,3.0,0,2
26,16,4,0,2.0,2.0,0,2
26,17,3,0,2.0,2.0,0,6
26,18,3,0,6.0,2.0,0,1
26,18,4,0,1.0,6.0,0,1
26,19,3,0,1.0,1.0,0,2
26,19,4,0,2.0,1.0,0,1
26,20,3,0,1.0,2.0,0,3
26,20,4,0,3.0,1.0,0,1
26,21,3,0,1.0,3.0,0,1
26,22,3,0,1.0,1.0,0,5
26,22,4,0,5.0,1.0,0,1
26,23,3,0,1.0,5.0,0,2
28,0,5,1,1.0,6.0,0,1
28,1,3,0,1.0,1.0,0,4
28,1,4,0,4.0,1.0,0,2
28,2,3,0,2.0,4.0,0,3
28,3,3,0,3.0,2.0,0,5
28,3,4,0,5.0,3.0,0,2
28,4,3,0,2.0,5.0,0,4
28,5,3,0,4.0,2.0,0,2
28,6,3,0,2.0,4.0,0,1
28,6,4,0,1.0,2.0,0,1
28,8,4,0,1.0,1.0,0,4
28,9,3,0,4.0,1.0,0,2
28,9,4,0,2.0,4.0,0,2
28,10,4,0,2.0,2.0,0,3
28,11,3,0,3.0,2.0,0,3
28,11,4,0,3.0,3.0,0,3
28,12,3,0,3.0,3.0,0,1
28,13,3,0,1.0,3.0,0,2
28,13,4,0,2.0,1.0,0,2
28,14,3,0,2.0,2.0,0,1
28,14,4,0,1.0,2.0,0,3
28,15,3,0,3.0,1.0,0,2
28,15,4,0,2.0,3.0,0,1
28,17,3,0,1.0,2.0,0,2
28,17,4,0,2.0,1.0,0,2
28,18,3,0,2.0,2.0,0,3
28,18,4,0,3.0,2.0,0,2
28,19,3,0,2.0,3.0,0,2
28,19,4,0,2.0,2.0,0,1
28,20,3,0,1.0,2.0,0,1
28,20,4,0,1.0,1.0,0,3
28,21,4,0,3.0,1.0,0,2
28,22,3,0,2.0,3.0,0,3
28,23,3,0,3.0,2.0,0,3
28,23,4,0,3.0,3.0,0,2
29,1,4,0,1.0,3.0,0,1
29,2,3,0,1.0,1.0,0,3
29,3,3,0,3.0,1.0,0,3
29,4,3,0,3.0,3.0,0,2
29,5,3,0,2.0,3.0,0,2
29,6,3,0,2.0,2.0,0,4
29,11,4,0,4.0,2.0,0,1
29,12,3,0,1.0,4.0,0,2
29,12,4,0,2.0,1.0,0,1
29,13,3,0,1.0,2.0,0,1
29,13,4,0,1.0,1.0,0,2
29,14,3,0,2.0,1.0,0,1
29,15,3,0,1.0,2.0,0,2
29,15,4,0,2.0,1.0,0,1
29,16,3,0,1.0,2.0,0,1
29,17,3,0,1.0,1.0,0,1
29,17,4,0,1.0,1.0,0,1
29,18,3,0,1.0,1.0,0,1
29,19,3,0,1.0,1.0,0,3
29,19,4,0,3.0,1.0,0,2
29,20,3,0,2.0,3.0,0,3
29,21,3,0,3.0,2.0,0,1
29,21,4,0,1.0,3.0,0,1
29,22,4,0,1.0,1.0,0,2
29,23,3,0,2.0,1.0,0,1
29,23,4,0,1.0,2.0,0,1
31,13,3,0,1.0,1.0,0,1
31,14,3,0,1.0,1.0,0,1
31,15,3,0,1.0,1.0,0,1
31,16,3,0,1.0,1.0,0,4
31,16,4,0,4.0,1.0,0,2
31,17,3,0,2.0,4.0,0,1
31,18,4,0,1.0,2.0,0,1
31,20,4,0,1.0,1.0,0,2
31,21,4,0,2.0,1.0,0,4
31,22,4,0,4.0,2.0,0,5
32,0,5,1,1.0,1.0,0,2
32,1,3,0,2.0,1.0,0,1
32,1,4,0,1.0,2.0,0,1
32,2,3,0,1.0,1.0,0,4
32,3,3,0,4.0,1.0,0,2
32,3,4,0,2.0,4.0,0,1
